DateTime,RECORD,BattV_Min,PTemp_C_Max,AirTC_Max,AirTC_Min,AirTC_Avg,RH_Max,RH_Min,WS_ms_Max,WS_ms_Min,WS_ms_Avg,WindDir,Rain_mm_Tot
07/04/2023 17:50:00,36099,13.59,28.76,102.3,68.58,81.8,47.52,3.556,3.322,0.627,2.023,16.74,0
07/04/2023 18:00:00,36100,12.99,28.49,122,62.21,81.3,48.75,3.999,3.685,1.156,2.367,96.1,0
07/04/2023 18:10:00,36101,12.94,32.44,119.2,51.44,81.3,41.99,4.573,2.332,0.304,1.332,131.4,0
07/04/2023 18:20:00,36102,12.91,32.19,123.8,61.22,81.6,38.37,11.38,1.245,0,0.456,152.6,0
07/04/2023 18:30:00,36103,12.86,27.53,117.5,54.31,79.55,41.02,5.019,6.497,0.637,4.59,58.52,0
07/04/2023 18:40:00,36104,12.84,30.5,112.5,58.58,80.3,57.65,26.91,6.086,3.45,4.634,49.97,0
07/04/2023 18:50:00,36105,12.81,30.26,116.2,57.45,79.85,58.24,3.488,5.684,3.704,4.633,52.6,0
07/04/2023 19:00:00,36106,12.77,30.5,113.4,59.49,79.96,43.2,25.59,6.635,2.862,4.767,72.81,0
07/04/2023 19:10:00,36107,12.76,30.26,115.9,56.59,78.83,32.44,6.819,7.134,4.459,5.503,74.23,0
07/04/2023 19:20:00,36108,12.73,30.16,113.5,53.46,79.2,62.35,9,6.595,4.567,5.484,80.2,0
07/04/2023 19:30:00,36109,12.73,29.82,122.4,59.33,80.2,39.73,24.79,5.635,3.881,4.681,84,0
07/04/2023 19:40:00,36110,12.71,29.38,114.6,63.03,78.68,48.81,0.357,6.213,3.763,4.978,82.5,0
07/04/2023 19:50:00,36111,12.69,29.18,108.3,58.51,78.34,49.37,24.22,6.566,4.185,5.299,72.59,0
07/04/2023 20:00:00,36112,12.67,28.79,121.7,59.9,80.5,38.12,15.6,5.37,3.616,4.47,70.26,0
07/04/2023 20:10:00,36113,12.66,28.23,113.7,58.98,77.8,25.91,-0.255,3.959,2.421,3.14,41.99,0
07/04/2023 20:20:00,36114,12.63,27.53,115.8,68.37,79.53,54.87,0.493,2.391,1.793,2.087,27.25,0
07/04/2023 20:30:00,36115,12.6,27.28,108.9,63.05,79.03,57.8,-0.051,3.469,2.283,2.984,50.86,0
07/04/2023 20:40:00,36116,12.59,26.56,109.5,54.41,78.15,54.25,4.372,3.489,2.087,2.994,53.17,0
07/04/2023 20:50:00,36117,12.57,26.84,112.9,52.6,77.45,45.47,9.2,2.362,0,0.948,303.2,0
07/04/2023 21:00:00,36118,12.54,26.44,115.7,56.97,81.8,60.01,-1.752,4.047,0.696,1.633,353.6,0
07/04/2023 21:10:00,36119,12.5,25.95,108.8,60.53,78.14,36,2.229,4.351,1.764,2.802,350.5,0
07/04/2023 21:20:00,36120,12.46,25.46,111.7,52.96,80.6,53.99,-3.318,4.292,2.881,3.676,35.74,0
07/04/2023 21:30:00,36121,12.41,25.67,124,64.03,82.3,56.03,7.232,5.145,3.675,4.381,36.92,0
07/04/2023 21:40:00,36122,12.34,24.92,121.5,56.53,81.1,56.71,0.017,4.929,0.568,3.385,336.6,0
07/04/2023 21:50:00,36123,12.25,23.35,122.1,59.01,79.66,37.69,-0.902,1.343,0.098,0.93,257.6,0
07/04/2023 22:00:00,36124,12.1,23.93,111.3,60.62,77.4,42.35,5.394,1.666,0.51,0.909,212.5,0
07/04/2023 22:10:00,36125,11.91,23.75,98.8,51.85,75.78,45.82,4.034,1.744,0,0.694,216.9,0
07/04/2023 22:20:00,36126,11.65,29.25,112.8,51.97,76.63,34.94,14.31,2.264,0.755,1.443,224.1,0
08/04/2023 06:50:00,36127,12.14,20.13,123.4,66.72,79.4,20.76,-2.587,1.833,0,1.25,259.8,0
08/04/2023 07:00:00,36128,12.03,17.39,110.1,56.67,78.21,41.63,12.66,1.509,0.412,1.068,277.2,0
08/04/2023 07:10:00,36129,12,18.51,99.8,58.93,77.18,55.24,13.6,1.068,0,0.437,242.4,0
08/04/2023 07:20:00,36130,12.02,18.51,119.5,63.78,79.12,55.45,18.31,1.254,0,0.647,124.2,0
08/04/2023 07:30:00,36131,12.07,18.69,111.6,60.9,79.43,37.12,-3.387,1.872,0.314,0.989,145.2,0
08/04/2023 07:40:00,36132,12.1,19.76,116.3,58.89,79.47,47.16,-4.34,1.205,0,0.348,304.3,0
08/04/2023 07:50:00,36133,12.33,18.33,123.6,61.12,81,38,-6.654,1,0,0.511,281.6,0
08/04/2023 08:00:00,36134,12.52,21.51,115.5,56.4,81,42.55,-2.676,1.049,0.529,0.803,126.9,0
08/04/2023 08:10:00,36135,12.61,22.11,114.4,53.62,78.86,37.63,10.23,2.499,0.735,1.572,185.8,0
08/04/2023 08:20:00,36136,12.7,22.78,123.2,53.27,81.2,47.41,-1.514,2.078,0.343,1.084,266.1,0
08/04/2023 08:30:00,36137,12.78,23.07,119.2,57.36,78.99,55.34,-0.459,0.882,0.02,0.463,279.8,0
08/04/2023 08:40:00,36138,12.86,24.3,122.2,53.77,81.6,31.43,17.58,0.872,0,0.399,217.5,0
08/04/2023 08:50:00,36139,12.97,24.36,115.8,61.42,79.84,55.35,17.45,0.862,0,0.238,95.5,0
08/04/2023 09:00:00,36140,13.06,25.04,120.9,62.58,81.8,57.32,-2.501,1.646,0.588,1.069,107.1,0
08/04/2023 09:10:00,36141,13.11,20.34,119,59.66,82.7,33.8,0.937,2.009,1.107,1.558,93.6,0
08/04/2023 09:20:00,36142,13.21,21.21,106.6,63.77,79.26,38.13,-2.91,1.294,0,0.417,48.52,0
08/04/2023 09:30:00,36143,13.35,22.08,113,55.23,80,48.17,0.323,1.49,0,0.846,337.2,0
08/04/2023 09:40:00,36144,13.81,20.91,107,70.17,82.6,37.31,-3.862,1.833,0.706,1.486,36.07,0
08/04/2023 09:50:00,36145,14.17,21.23,107.2,66.98,82.6,39.56,7.231,1.205,0.147,0.75,334.5,0
08/04/2023 10:00:00,36146,14.15,21.62,107,69.02,82.1,40.58,3.488,1.754,0.49,1.214,343.3,0
08/04/2023 10:10:00,36147,14.15,21.95,109.8,77.22,84.5,29.9,-5.088,1.891,0.657,1.202,55.86,0
08/04/2023 10:20:00,36148,14.14,22.28,114.5,67.93,84.3,39.29,10.16,1.441,0.127,0.838,353.8,0
08/04/2023 10:30:00,36149,14.14,22.59,113.3,67.62,86,31.05,-0.051,1.793,0.794,1.368,41.2,0
08/04/2023 10:40:00,36150,14.13,22.87,108.9,66.02,81.8,30.88,3.794,2.127,0.745,1.436,23.61,0
08/04/2023 10:50:00,36151,14.13,23.12,107.7,68.4,82.9,34.29,0.391,1.137,0.186,0.713,35.28,0
08/04/2023 11:00:00,36152,14.13,23.41,106.5,65.99,82.8,34.97,-0.357,1.009,0,0.554,2.078,0
08/04/2023 11:10:00,36153,14.12,23.75,109.7,68.68,82.8,33.37,1.616,1.333,0.451,0.936,78.48,0
08/04/2023 11:20:00,36154,14.1,23.99,111.4,66.06,83.9,31.43,0.732,1.343,0.519,1.068,85.4,0
08/04/2023 11:30:00,36155,14.1,24.28,108.6,67.18,82.7,42.01,13.97,0.755,0.343,0.528,86.5,0
08/04/2023 11:40:00,36156,14.1,24.66,110.3,65.75,83.3,36.26,11.55,0.853,0.216,0.621,100.4,0
08/04/2023 11:50:00,36157,14.09,25.25,114.9,65.75,83.7,40.82,2.91,1.421,0.461,0.853,90.5,0
08/04/2023 12:00:00,36158,14.08,25.73,115.2,72.29,84.8,33.91,-0.017,2.058,1.264,1.704,104.7,0
08/04/2023 12:10:00,36159,14.07,26.04,113.4,66.74,83.2,48.89,-4.305,1.45,0.304,0.742,96.6,0
08/04/2023 12:20:00,36160,14.06,26.56,108.1,70.72,82.2,42.18,16.39,0.921,0.157,0.554,89,0
08/04/2023 12:30:00,36161,14.03,27.28,108.1,69.39,81.9,34.76,11.62,1.372,0.882,1.147,71.76,0
08/04/2023 12:40:00,36162,14.02,27.72,112.1,68.03,82.3,35.48,1.616,1.656,1.068,1.335,104.9,0
08/04/2023 12:50:00,36163,14.02,27.91,103.2,68.27,81.1,43.1,17.3,1.421,0.627,1.091,124.7,0
08/04/2023 13:00:00,36164,14.02,28.01,102.3,66.5,80.1,43.2,6.381,1.686,0.206,1.132,144,0
08/04/2023 13:10:00,36165,14.02,28.04,109.3,66.3,81.2,42.62,-1.242,1.274,0.333,0.901,122.5,0
08/04/2023 13:20:00,36166,14.01,28.3,115.6,67.62,83.1,42.66,11.93,1.578,0.804,1.24,121.2,0
08/04/2023 13:30:00,36167,14,28.59,107.3,66.3,81.3,41.88,0.834,1.176,0.755,0.993,127.9,0
08/04/2023 13:40:00,36168,13.99,28.82,112.7,68.3,82.8,42.83,2.637,0.97,0.461,0.754,117.2,0
08/04/2023 13:50:00,36169,13.99,28.99,106,67.38,81,36.53,-3.454,1.039,0.725,0.895,120.8,0
08/04/2023 14:00:00,36170,13.99,28.99,111,66.09,83,39.9,12.03,0.872,0.49,0.647,87.6,0
08/04/2023 14:10:00,36171,13.99,29.18,113.9,68.34,80.5,43.47,3.624,0.794,0.137,0.553,113.6,0
08/04/2023 14:20:00,36172,13.98,29.55,112,66.87,82,33.88,17.03,0.706,0,0.449,67.94,0
08/04/2023 14:30:00,36173,13.96,30.02,107.5,64.97,82.4,32.62,-1.004,0.823,0.559,0.687,51.56,0
08/04/2023 14:40:00,36174,13.95,30.22,108.3,64.19,82.3,32.41,2.91,0.96,0.47,0.647,15.8,0
08/04/2023 14:50:00,36175,13.95,30.36,104.5,72.35,82.2,38.47,3.59,1.068,0.755,0.906,351.2,0
08/04/2023 15:00:00,36176,13.94,30.4,112.3,65.07,81.4,43.07,18.19,1.156,0.794,0.987,11.31,0
08/04/2023 15:10:00,36177,13.95,30.36,113.4,65.96,81.6,46.94,5.768,1.107,0.804,0.948,24.74,0
08/04/2023 15:20:00,36178,13.95,30.4,112.2,68.2,82,44.33,3.965,1.303,0.853,1.072,352.5,0
08/04/2023 15:30:00,36179,13.95,30.36,114.4,69.39,83.7,41.13,12.91,1.303,0.608,0.914,10,0
08/04/2023 15:40:00,36180,13.95,30.22,110.7,65.82,82.5,36.97,4.679,0.686,0.01,0.479,352.5,0
08/04/2023 15:50:00,36181,13.96,30.09,110.8,66.47,82.5,25.85,4.713,0.617,0,0.388,2.706,0
08/04/2023 16:00:00,36182,13.95,30.09,108.9,64.32,81.9,36.91,10.36,0.931,0.48,0.739,25.56,0
08/04/2023 16:10:00,36183,13.95,30.05,115.5,65.85,84,41.88,11.11,1.029,0.715,0.872,31.8,0
08/04/2023 16:20:00,36184,13.95,30.02,115.2,66.98,82.4,42.49,2.569,0.833,0.49,0.657,42.96,0
08/04/2023 16:30:00,36185,13.95,29.89,111.8,66.36,83,34.52,21.18,1.117,0.431,0.858,53.78,0
08/04/2023 16:40:00,36186,13.95,29.82,106.8,64.29,81.7,37.96,21.69,0.402,0,0.046,51.08,0
08/04/2023 16:50:00,36187,13.94,29.78,108.5,65.07,81.2,38.98,14.55,0.529,0.304,0.425,71.66,0
08/04/2023 17:00:00,36188,13.95,29.65,114.3,64.15,82.2,46.09,1.208,0.47,0,0.263,130.9,0
08/04/2023 17:10:00,36189,13.96,29.38,110.8,70.75,83.7,37.04,10.53,0.725,0,0.203,167.2,0
08/04/2023 17:20:00,36190,13.97,29.05,114.7,65.1,81.8,36.09,14.62,0.823,0.206,0.547,206.2,0
08/04/2023 17:30:00,36191,13.98,28.72,111.1,65.07,83.7,46.64,7.334,1,0,0.549,259,0
08/04/2023 17:40:00,36192,13.98,28.49,111.2,67.18,81.5,47.42,5.326,1.431,0,0.62,0.145,0
08/04/2023 17:50:00,36193,13.97,28.4,111.2,72.56,83.6,27.45,17.44,1.578,1.039,1.332,9.81,0
08/04/2023 18:00:00,36194,13.03,28.27,112.3,65.44,80.5,42.79,-2.433,1.058,0,0.604,327.5,0
08/04/2023 18:10:00,36195,12.93,32.44,106.6,53.83,78.33,39.23,5.087,0.549,0,0.244,344.9,0
08/04/2023 18:20:00,36196,12.88,31.62,121.7,55.83,80.6,46.16,2.435,0,0,0,145.8,0
08/04/2023 18:30:00,36197,12.85,31.69,101.1,55.96,77.69,62.5,3.182,1.568,0,0.81,243.2,0
08/04/2023 18:40:00,36198,12.82,31.02,109.5,54.09,79.25,32.63,12.28,1.578,0.735,1.148,262.5,0
08/04/2023 18:50:00,36199,12.8,30.05,115.5,64.12,80.9,38.47,-1.821,1,0.186,0.61,195,0
08/04/2023 19:00:00,36200,12.76,29.72,120,62.38,81.7,48.82,8.83,1.578,0.157,0.674,154.8,0
08/04/2023 19:10:00,36201,12.72,28.85,113.9,59.22,79.06,31.17,1.65,2.019,0.323,1.277,156.7,0
08/04/2023 19:20:00,36202,12.72,28.4,122,51.99,79.79,53.03,22.61,1.245,0.304,0.618,316.1,0
08/04/2023 19:30:00,36203,12.7,28.23,112.4,52.45,79.48,52.8,0.221,0.823,0.196,0.552,283.5,0
08/04/2023 19:40:00,36204,12.69,27.91,109.8,59.92,78.99,60.48,-0.493,0.617,0,0.189,88.8,0
08/04/2023 19:50:00,36205,12.66,27.47,110.4,59.94,79.57,53.62,-1.515,0.725,0,0.204,17.67,0
08/04/2023 20:00:00,36206,12.64,26.62,114.5,53.55,80.7,41.56,0.051,1.058,0,0.493,48.61,0
08/04/2023 20:10:00,36207,12.61,26.59,122.1,56.03,80.3,46.82,1.923,1.411,0,0.802,354.4,0
08/04/2023 20:20:00,36208,12.59,25.58,122,53.39,79.31,56.91,1.616,1.548,0.02,0.851,327.6,0
08/04/2023 20:30:00,36209,12.55,25.58,121.3,56.63,79.72,57.46,9.85,1.362,0.333,0.859,323.8,0
08/04/2023 20:40:00,36210,12.51,25.25,122.7,53.45,80.6,47.7,4.646,1.362,0.402,0.853,341.9,0
08/04/2023 20:50:00,36211,12.45,25.07,115.4,52.31,79.79,47.63,3.283,1.186,0,0.691,196.3,0
08/04/2023 21:00:00,36212,12.4,24.66,111.6,58.51,78.76,37.66,22.07,1.519,0,0.634,211.7,0
08/04/2023 21:10:00,36213,12.33,24.6,109.7,53.47,78.48,45.21,0.527,1.431,0.235,0.847,199.7,0
08/04/2023 21:20:00,36214,12.21,24.28,122.7,65.31,81.6,56.47,-3.863,1.637,0.47,1.043,167.1,0
08/04/2023 21:30:00,36215,12.04,23.58,120.8,54.53,77.95,57.84,1.344,1.872,0.617,1.3,219.6,0
08/04/2023 21:40:00,36216,11.82,22.56,117.4,66.94,78.52,49.53,4.577,1.411,0.137,0.687,225.8,0
09/04/2023 06:40:00,36217,12.28,21.95,92.6,56.44,75.54,42.64,23.11,5.361,0,3.333,245,0
09/04/2023 06:50:00,36218,12.07,22.92,114,57.7,80.4,52.47,4.118,4.577,1.872,3.075,242.4,0
09/04/2023 07:00:00,36219,12.01,23.12,118.5,57.98,78.8,36.21,1.463,4.959,1.891,3.417,233,0
09/04/2023 07:10:00,36220,11.95,23.35,79.12,54.64,76.98,50.78,8.41,6.693,0.911,3.208,145.9,0
09/04/2023 07:20:00,36221,11.95,23.32,112.1,64.75,78.61,38.32,7.249,3.587,0.02,1.932,196.3,0
09/04/2023 07:30:00,36222,12.06,23.61,121.9,56.45,76.89,56.16,3.097,3.734,1.519,2.558,181.3,0
09/04/2023 07:40:00,36223,12.37,25.19,121.9,63.28,79.39,35.15,-3.165,2.587,0.706,1.625,166.8,0
09/04/2023 07:50:00,36224,12.58,25.1,115.6,56.31,80.3,35.22,14.7,4.243,0.323,1.835,167.9,0
09/04/2023 08:00:00,36225,12.67,26.56,101.7,60.43,78.56,47.87,8.75,3.714,0.5,1.93,171.7,0
09/04/2023 08:10:00,36226,12.82,27.15,118.2,56.38,79.96,47.66,20.45,5.125,0.421,2.463,237.7,0
09/04/2023 08:20:00,36227,12.86,28.17,119.8,55.73,81.1,48.92,10.94,6.115,1.921,3.774,197.3,0
09/04/2023 08:30:00,36228,12.99,28.3,117.1,62.66,81.4,39.53,16.62,6.164,0.01,2.474,196.2,0
09/04/2023 08:40:00,36229,13.07,30.16,109,53.59,80.6,60.9,21.86,4.028,1.401,2.656,241.8,0
09/04/2023 08:50:00,36230,13.14,30.43,108.3,56.05,79.36,57.8,3.081,3.822,0,1.683,239.6,0
09/04/2023 09:00:00,36231,13.18,25.76,120.7,54.78,79.6,51.02,1.003,3.391,0,1.2,125.9,0
09/04/2023 09:10:00,36232,13.24,25.49,122.2,64.67,82.2,25.68,17.65,3.234,0.696,2.213,47.84,0
09/04/2023 09:20:00,36233,13.28,25.19,111.3,68.3,81.1,45.79,-2.774,2.989,0.872,1.715,105.4,0
09/04/2023 09:30:00,36234,13.32,25.07,115.7,55.61,80,44.12,10.6,2.372,0.97,1.779,134.9,0
09/04/2023 09:40:00,36235,13.42,26.13,122.9,72.66,83.8,56.13,21.97,3.45,0.882,2.535,137.3,0
09/04/2023 09:50:00,36236,13.38,24.84,109.8,70.07,83.3,53.75,-5.02,2.871,1.607,2.548,130.6,0
09/04/2023 10:00:00,36237,14.07,24.72,109.1,65.51,82,42.76,-1.821,3.116,1.205,2.37,172.6,0
09/04/2023 10:10:00,36238,14.07,24.78,109.9,65.48,80.7,39.56,-2.569,3.969,1.411,2.581,141,0
09/04/2023 10:20:00,36239,14.07,24.92,104.9,64.39,82.8,36.91,-0.868,3.469,0.774,2.006,185.7,0
09/04/2023 10:30:00,36240,14.07,25.16,102.9,67.66,81.2,40.89,-2.978,3.695,0.578,2.497,131.6,0
09/04/2023 10:40:00,36241,14.07,25.25,108.9,68,81.3,46.71,1.821,4.812,2.568,3.923,142.1,0
09/04/2023 10:50:00,36242,14.07,25.37,114.1,67.11,82.4,29.42,1.548,4.087,1.529,2.875,135.5,0
09/04/2023 11:00:00,36243,14.06,25.49,112,64.19,80.9,36.7,4.135,4.724,1.676,3.354,136.4,0
09/04/2023 11:10:00,36244,14.06,25.55,105,70.41,81.8,49.16,7.266,4.136,3.342,3.737,142.6,0
09/04/2023 11:20:00,36245,14.06,25.7,105.6,65.04,79.9,33.61,12.1,4.312,2.675,3.852,140.3,0
09/04/2023 11:30:00,36246,14.05,25.95,112.1,67.28,81.2,45.86,3.624,4.802,3.469,4.233,136.1,0
09/04/2023 11:40:00,36247,14.04,26.31,110.3,65.44,82.5,43.95,15.33,4.714,2.283,3.3,128.5,0
09/04/2023 11:50:00,36248,14.03,26.81,108.8,67.45,83.2,27.31,4.713,3.009,1.705,2.415,107.8,0
09/04/2023 12:00:00,36249,14.02,27.28,109.7,65.24,81.9,43.24,-2.569,3.087,1.147,2.199,168.4,0
09/04/2023 12:10:00,36250,14.01,27.66,108.7,70.24,81.8,40.96,10.36,2.822,0.833,1.965,135.9,0
09/04/2023 12:20:00,36251,14,28.14,105.3,66.26,80.9,38.64,3.726,2.636,1.294,2.145,126.6,0
09/04/2023 12:30:00,36252,13.98,28.85,109.4,67.42,82,43.51,-3.318,2.332,0.764,1.356,133.2,0
